tweet_id,tweet_idx,screenName,rawContent,content,grp,valence,valenceSeq,valenceSeqRank,valencePred,valenceGrpPred,dominance,dominanceSeq,dominanceSeqRank,dominancePred,dominanceGrpPred,care,careSeq,careSeqRank,carePred,careGrpPred,careProb,fairness,fairnessSeq,fairnessSeqRank,fairnessPred,fairnessGrpPred,fairnessProb,authority,authoritySeq,authoritySeqRank,authorityPred,authorityGrpPred,authorityProb,loyalty,loyaltySeq,loyaltySeqRank,loyaltyPred,loyaltyGrpPred,loyaltyProb,purity,puritySeq,puritySeqRank,purityPred,purityGrpPred,purityProb
816775045540233216,1286,User1286,"also , do these gun control folk understand that crooks and crims dont register their firearms ? let alone buy them from a proper dealer !","also , do these gun control folk understand that crooks and crims dont register their firearms ? let alone buy them from a proper dealer !",0,0.41666666700000005,understand that crooks and crims dont register their firearms,3.200918227,0.140940219,0,0.375,understand that crooks and crims dont register their firearms,2.822264316,0.37758910700000003,0,2,understand that crooks and crims dont register their firearms,3.2020816130000003,2,0,6.618982315,0,understand that crooks and crims dont register their firearms,3.1844082,0,0,1.2999447579999999,2,also,1.903611079,2,0,6.051449299,2,understand that crooks and crims dont register their firearms,2.525600065,2,0,6.637850761,1,also,1.7495004619999999,1,0,5.035348415
743866245775241216,1287,User1287,<url> ann . of charleston massacre remindedof obama singing amazing grace & spch about gun violence <url>,<url> ann . of charleston massacre remindedof obama singing amazing grace & spch about gun violence <url>,1,0.75,obama singing,2.479109141,0.625966907,1,0.47916666700000005,of charleston massacre remindedof obama singing amazing grace,2.8222063110000004,0.537369192,1,0,of charleston massacre remindedof obama singing amazing grace,2.625330487,3,1,4.12379837,1,charleston massacre remindedof obama singing amazing grace,2.979606532,1,0,1.136750579,3,obama singing,1.8887651630000002,0,1,2.368662119,2,<url>,0.46327076100000003,2,0,7.227872849,1,<url>,0.554567361,1,0,4.530703068
812680623919943680,1288,User1288,gun bans : court reminds local governments they lack authority to restrict guns - <url> <user>,gun bans : court reminds local governments they lack authority to restrict guns - <url> <user>,0,0.583333333,reminds local governments they lack authority to restrict guns,2.568266678,0.521981895,0,0.35416666700000005,reminds local governments they lack authority to restrict guns,2.821834757,0.378088683,0,0,reminds local governments they lack authority to restrict guns,2.733923994,2,0,2.208318233,2,reminds local governments they lack authority to restrict guns,2.317519218,0,0,0.305903047,3,gun,0.20920981100000002,2,1,2.7829952239999995,2,reminds local governments they lack authority to restrict guns,2.7177279889999997,2,0,5.982409477000001,1,gun,0.300341878,1,0,4.737984657
824100677282627584,1289,User1289,<user> start with <allcaps> common sense gun control </allcaps> ! you have the power - <allcaps> confront </allcaps> the <allcaps> nra </allcaps> ! close gun loop holes !,<user> start with <allcaps> common sense gun control </allcaps> ! you have the power - <allcaps> confront </allcaps> the <allcaps> nra </allcaps> ! close gun loop holes !,1,0.333333333,close gun loop,2.789032029,0.385434806,1,0.75,<user> start with <allcaps> common sense gun control,2.821505368,0.550040305,1,3,close gun loop holes,2.368600075,2,0,1.9012596609999999,2,<user> start with <allcaps> common sense gun,2.682788129,2,1,0.306411207,3,common,0.8437753790000001,2,0,6.392674446,2,start,1.063199464,2,0,5.01270771,1,<user>,0.200988301,1,0,5.2829442019999995
743819735880503296,1290,User1290,"<user> what we need is democrat control , not more gun confiscations .","<user> what we need is democrat control , not more gun confiscations .",0,0.4375,not more gun confiscations,2.585403094,0.444760263,0,0.45833333299999995,<user> what we need is democrat control,2.8207333080000003,0.40799152899999996,0,3,gun,0.210041604,0,0,3.876659393,1,democrat,1.546690981,1,0,1.166038036,2,democrat,1.047945648,2,0,4.561553001,2,<user>,0.24452591,2,0,5.8596858979999995,1,<user>,0.179267607,1,0,4.406163692
743439981255999488,1291,User1291,hoping for a full recovery . mystified as to how this happens in a country with tight gun control laws . <url>,hoping for a full recovery . mystified as to how this happens in a country with tight gun control laws . <url>,0,0.5625,country with tight gun control laws,2.8674436410000004,0.481354296,1,0.270833333,tight gun control laws,2.819500413,0.34774503100000004,1,0,country with tight gun control laws,2.8796456480000003,3,0,3.658159018,0,with tight gun control laws,2.3816653530000003,1,0,0.44286888799999996,2,hoping,1.035933744,2,0,4.4446582789999995,2,to how this happens in a country with tight,2.8017651810000004,2,0,5.858745097999999,1,hoping,1.149928968,1,0,5.054739952
743276169747824640,1292,User1292,"when <user> filibuster they retell the pain gun violence , <allcaps> gop </allcaps> filibuster they read green eggs and ham <hashtag> enough </hashtag> <url>","when <user> filibuster they retell the pain gun violence , <allcaps> gop </allcaps> filibuster they read green eggs and ham <hashtag> enough </hashtag> <url>",1,0.41666666700000005,they retell,2.408519224,0.35090315299999997,1,0.47916666700000005,when <user> filibuster they retell the pain gun violence,2.8187864780000003,0.47380468299999995,1,2,when <user> filibuster they retell the pain gun violence,2.8450766730000003,0,1,2.401932001,2,when <user> filibuster they retell the pain gun violence,2.7147563889999997,0,1,0.53049463,1,when <user> filibuster they retell the pain gun violence,3.1315108819999997,0,1,3.4134631160000004,2,enough </hashtag>,0.618830016,2,0,4.92016983,1,when,0.516507514,1,0,4.880866051
742301277707591680,1293,User1293,"<user> gun laws soln : change law & supply everyone sleeveless shirts , in doing so 2 nd amendment of constitution is upheld <hashtag> right to bear arms </hashtag>","<user> gun laws soln : change law & supply everyone sleeveless shirts , in doing so 2 nd amendment of constitution is upheld <hashtag> right to bear arms </hashtag>",0,0.666666667,doing so 2 nd amendment of constitution is upheld,2.296391109,0.500795424,0,0.729166667,<user> gun laws soln,2.81827622,0.5549990539999999,0,0,in doing so 2 nd amendment of,2.68431108,3,0,3.723157167,0,nd amendment of constitution is upheld,2.054200127,0,0,0.129623622,1,gun,0.179073879,2,0,1.57018137,2,doing so 2 nd amendment of constitution is upheld,2.1289431309999998,2,0,6.02205801,1,<user>,0.201754774,1,0,5.313883781
742028706449743872,1294,User1294,"this guy is a fucking tool ! yeah , because the demon orlando shooter would follow gun laws ! so blame <allcaps> nra </allcaps> & guns moron <url>","this guy is a fucking tool ! yeah , because the demon orlando shooter would follow gun laws ! so blame <allcaps> nra </allcaps> & guns moron <url>",0,0.0625,because the demon orlando shooter would follow gun laws,2.65209748,0.090577751,0,0.39583333299999995,because the demon orlando shooter would follow gun laws,2.8182001339999996,0.47446742700000005,0,2,because the demon orlando shooter would follow gun laws,2.740494066,2,0,4.854913235,0,blame <allcaps> nra,2.435932529,0,0,1.439548135,2,this guy,2.513925259,2,0,6.207107067000001,2,because the demon orlando shooter would follow gun laws,2.677040881,2,0,7.3143086429999995,0,because the demon orlando shooter would follow gun laws,2.381556962,0,0,3.249522686
744507562997882880,1295,User1295,<user> <user> <user> the second amendment is about going to war with the government that ' s why we need weapons of war,<user> <user> <user> the second amendment is about going to war with the government that ' s why we need weapons of war,0,0.333333333,second amendment,0.47623050000000006,0.440809757,0,0.41666666700000005,amendment is about going to,2.81788621,0.459756166,0,0,is about going to war with the government that,3.0171444519999997,2,0,5.132325172,2,s why we need weapons of,2.646717093,0,0,0.659844339,2,<user>,0.222864851,2,0,3.376546621,2,<user> <user> <user> the,2.79833419,2,0,5.550584316,1,<user>,0.18213433699999998,1,0,4.5218825339999995
745670029505630208,1296,User1296,taking a stand with the right focus — the ongoing victims of gun violence . <hashtag> no bill no break </hashtag> <url>,taking a stand with the right focus — the ongoing victims of gun violence . <hashtag> no bill no break </hashtag> <url>,1,0.75,taking,0.490814564,0.778510928,1,0.8125,right focus — the ongoing victims of gun violence,2.8175550289999998,0.797220528,1,1,focus — the ongoing victims of gun violence,2.819084225,1,1,5.105634212,2,right focus — the ongoing victims of gun violence,2.492132116,2,1,1.475596189,2,taking,1.061097121,2,0,4.689537525,3,taking a stand,2.752760396,3,0,6.291367531000001,1,taking,1.123443327,1,0,4.873131275
745037679436275716,1297,User1297,all <number> gun control measures failed . sickened . the <allcaps> nra </allcaps> is a rampant cancer that has devoured our senate ' s conscience . <url>,all <number> gun control measures failed . sickened . the <allcaps> nra </allcaps> is a rampant cancer that has devoured our senate ' s conscience . <url>,1,0.0625,gun control measures failed,2.872709851,0.278293133,1,0.083333333,is a rampant cancer that has devoured our senate,2.817533648,0.290960968,1,2,is a rampant cancer that has devoured our senate,2.673131578,2,1,7.429986,0,has devoured our senate,2.311822514,0,0,1.1215763090000002,2,conscience,1.238277385,0,0,1.966340899,0,our,0.378902454,2,0,3.596335411,0,is a rampant cancer that has devoured our senate,2.548045325,0,0,3.9392366410000004
785306524453404672,1298,User1298,hillary now respects the second amendment ! come on,hillary now respects the second amendment ! come on,0,0.47916666700000005,hillary now respects the second amendment,3.029849033,0.40558326200000006,0,0.3125,hillary now respects,2.8170633639999996,0.37820366,0,0,hillary,1.41016119,3,0,2.9271450039999998,0,amendment,0.221941845,1,0,0.7491977809999999,0,hillary now respects the second amendment,2.6056792840000003,2,1,1.3016381259999998,2,hillary now respects,2.225984004,2,1,2.986756802,1,hillary,0.486148002,1,0,3.91150403
824431761480306688,1299,User1299,<user> second amendment . we do still have guns,<user> second amendment . we do still have guns,0,0.645833333,<user> second amendment,2.65135941,0.54254216,0,0.41666666700000005,we do still have,2.816436954,0.442600489,0,0,we do still have,2.5573101940000003,3,0,4.316423416,1,amendment,0.204023635,1,0,0.48835268600000004,2,<user>,0.266330261,2,0,5.134385109,2,<user>,0.247127923,2,0,5.975482464,1,<user>,0.162795122,1,0,3.74123311
784847254079373312,1300,User1300,it takes personal stories to move americans on the gun violence issue . we need to be vocal . <hashtag> vocal majority </hashtag>,it takes personal stories to move americans on the gun violence issue . we need to be vocal . <hashtag> vocal majority </hashtag>,1,0.708333333,it takes,2.520577569,0.667443693,1,0.625,stories to move americans on the gun violence issue,2.815197297,0.6102944020000001,1,3,gun violence issue,2.48980685,0,1,3.9871647360000004,1,stories to move americans on the gun violence issue,2.7302283469999997,2,1,0.8785360459999999,2,it,0.32372697300000003,2,0,4.558683872,3,we need to be vocal,2.818907093,3,0,7.707686423999999,1,it,0.33140822600000003,1,0,4.8714942930000005
745972064520179712,1301,User1301,<user> <user> i support the <hashtag> democratic sit in </hashtag> we need common sense gun control .,<user> <user> i support the <hashtag> democratic sit in </hashtag> we need common sense gun control .,1,0.791666667,gun control,0.5616535779999999,0.987518132,1,0.8125,sit in </hashtag> we need common sense gun control,2.8150099889999995,0.886224806,1,3,<user> <user>,2.72044383,0,1,7.212258816,2,sit in </hashtag> we need common sense gun control,2.8415008760000005,2,1,2.798057795,3,sit in </hashtag> we need common sense gun control,3.3231429980000002,3,0,7.437050342999999,3,<user> <user> i support the,3.100197553,3,0,6.960395813,1,<user>,0.18722533600000002,1,0,4.727386475
745619652827557888,1302,User1302,<user> shame on you for voting against the victims of gun violence . you <allcaps> will </allcaps> lose this time around . karma ' s a bitch . <hashtag> disarm hate </hashtag>,<user> shame on you for voting against the victims of gun violence . you <allcaps> will </allcaps> lose this time around . karma ' s a bitch . <hashtag> disarm hate </hashtag>,1,0.020833333,shame,0.85730477,-0.041719927999999996,1,0.5,you for voting against the victims of gun violence,2.8146566139999996,0.57050848,1,2,the victims of gun violence,2.755743139,2,1,6.080019951000001,0,you for voting against the victims of gun violence,2.26522067,0,1,0.865297139,0,shame on you for voting against the victims,2.994044704,1,1,2.5436058040000002,0,<user> shame,1.8670151209999999,0,1,2.6123452190000003,1,<user>,0.192361093,1,0,4.934697151
773258384040656896,1303,User1303,<user> if you know stricter gun control does not work on criminals you have common sense .,<user> if you know stricter gun control does not work on criminals you have common sense .,0,0.5625,know stricter gun control does not work,3.039631201,0.319547325,0,0.375,does not work on criminals you have common sense,2.814504629,0.294582754,0,2,does not work on criminals you have common sense,2.98897032,2,0,4.905841351,0,criminals you have common,2.460936582,0,0,0.744761288,2,you know,2.332178917,2,1,5.091195583,2,<user> if you know stricter,2.785277204,2,0,5.670671463,1,<user>,0.193378978,1,0,4.975785255
745841770236362752,1304,User1304,<user> i stand to applaud you for standing up to gun violence and trying to pass laws to keep us safer . we are with you in spirit .,<user> i stand to applaud you for standing up to gun violence and trying to pass laws to keep us safer . we are with you in spirit .,1,0.958333333,trying,0.900825938,0.8370535370000001,1,0.9375,and trying to pass laws to keep us safer,2.813584231,0.9764741659999999,1,3,<user>,0.62142559,0,1,8.939493179,2,and trying to pass laws to keep us safer,2.947080723,2,1,2.874242067,3,for standing up to gun violence and trying to,3.1437209310000003,3,0,7.599524021000001,3,<user> i stand to applaud you for standing up,3.751135609,3,0,8.263082504,1,<user>,0.199727083,1,0,5.23203373
743120930159747072,1305,User1305,<user> <user> how those democrat gunfree zones working ? leave the second amendment alone democrats = corruption,<user> <user> how those democrat gunfree zones working ? leave the second amendment alone democrats = corruption,0,0.208333333,<user> <user> how those democrat gunfree zones working,2.487169378,0.212583616,0,0.45833333299999995,<user> <user> how those democrat gunfree zones working,2.813439358,0.362713099,0,2,<user> <user> how those democrat gunfree zones working,2.433343534,3,0,4.217901707,0,second amendment alone democrats,2.60982019,0,0,1.987922311,0,democrat gunfree,2.4698687969999997,0,1,5.936603068999999,0,<user> <user> how those democrat gunfree zones working,3.3555304039999996,0,1,6.30889082,1,<user>,0.193855826,1,0,4.995033741
808010968731160576,1306,User1306,<user> how many of those gun deaths were suicide ? i do not think suicide should be counted towards gun deaths,<user> how many of those gun deaths were suicide ? i do not think suicide should be counted towards gun deaths,0,0.39583333299999995,do not think suicide should be counted towards gun,2.858661675,0.262982905,1,0.5,do not think suicide should be counted towards gun,2.8128724380000003,0.388511837,0,0,do not think suicide should be counted towards gun,2.683907121,2,1,4.359834671000001,1,do not think suicide should be counted towards gun,3.018939553,0,0,1.4815963509999999,2,<user> how many of those gun,3.671872076,2,0,6.768052101,2,do not think suicide should be counted towards gun,3.110759551,2,0,5.6142072679999995,1,<user>,0.188514916,1,0,4.779441833
743622997773193216,1307,User1307,second amendment freedom did not cause the tragedy in orlando . an evil act did . disarming america will not solve terrorism,second amendment freedom did not cause the tragedy in orlando . an evil act did . disarming america will not solve terrorism,0,0.41666666700000005,amendment freedom did not cause the tragedy in orlando,2.285726852,0.287044287,0,0.3125,amendment freedom did not cause the tragedy in orlando,2.812539568,0.29693237,0,2,amendment freedom did not cause the tragedy in orlando,2.7753130269999997,2,0,7.787854195,1,not solve,1.876679424,0,0,1.3886215690000001,2,second,0.744202965,2,0,6.175019741,1,an evil act did,2.545464114,1,0,6.313685894,0,disarming america will not solve,2.7234887939999997,0,0,5.103783131
818176157564751873,1308,User1308,hot take : registered gun owners should have to get mental health checks every year or so to prevent future gun violence . just an idea .,hot take : registered gun owners should have to get mental health checks every year or so to prevent future gun violence . just an idea .,1,0.583333333,get mental,2.255365233,0.5377804039999999,1,0.729166667,every year or so to prevent future gun violence,2.811802681,0.606457472,1,3,every year or so to prevent future gun violence,2.038874416,3,1,3.06092906,2,every year or so to prevent future gun violence,2.220194876,2,1,0.44623524,2,hot,1.9388628190000001,2,0,6.267892838,2,hot,1.8529308469999999,2,0,6.0119662279999995,1,hot,1.7110165919999998,1,0,4.86232996
745745711858225152,1309,User1309,". <user> thank you , scott , for standing up for common sense gun control ! proud of my congressman !",". <user> thank you , scott , for standing up for common sense gun control ! proud of my congressman !",1,0.979166667,scott,2.3333213440000002,1.0652301309999999,1,0.854166667,for standing up for common sense gun control,2.811777275,0.907447517,1,3,gun,0.299324269,0,1,7.821574687999999,2,for standing up for common sense gun control,2.918362202,2,1,2.8068616389999996,3,for standing up for common sense gun control,2.922075777,3,0,8.117054938999999,3,proud of my congressman,2.695777229,3,0,6.590166569,1,for standing up for common sense gun control,2.201523671,1,0,5.056450367
746026464299061248,1310,User1310,kudos to you dems for standing up to the republicans for gun control <hashtag> no bill no break </hashtag> <hashtag> gun control now </hashtag> . historic sit - in happening <number> hrs strong !,kudos to you dems for standing up to the republicans for gun control <hashtag> no bill no break </hashtag> <hashtag> gun control now </hashtag> . historic sit - in happening <number> hrs strong !,1,1.0,kudos,1.122684854,0.977260768,1,0.895833333,for standing up to the republicans for gun control,2.811544746,0.790034056,1,3,no,1.293299485,0,1,7.012445927000001,2,for standing up to the republicans for gun control,2.580167451,2,1,2.092029572,3,for standing up to the republicans for gun control,3.251906702,3,0,6.851189613,3,kudos to you dems for standing,3.403587191,3,0,6.649338722,1,kudos,1.1766934,1,0,5.2382602689999995
745668937363427328,1311,User1311,<user> is leading a sit in on the house floor to push for a vote on gun control . it is … <url>,<user> is leading a sit in on the house floor to push for a vote on gun control . it is … <url>,1,0.729166667,leading,1.224131303,0.708831847,1,0.666666667,floor to push for a vote on gun control,2.8111574760000004,0.6976495979999999,1,0,sit in on the house floor to push for,3.163900297,3,1,4.813896178999999,2,floor to push for a vote on gun control,2.569455454,2,1,2.0503058430000003,3,floor to push for a vote on gun control,2.755699141,3,1,8.513849257999999,3,leading,0.8721031229999999,3,0,5.364503384,1,<user>,0.194852578,1,0,5.035268783999999
788970085301878784,1312,User1312,"when trump speaks about african americans why does he always allude to "" inner city ' s "" , gun violence , and law and order ? <hashtag> debate night </hashtag> <url>","when trump speaks about african americans why does he always allude to "" inner city ' s "" , gun violence , and law and order ? <hashtag> debate night </hashtag> <url>",1,0.41666666700000005,debate,0.586682979,0.31471154100000004,1,0.5,about african americans why does he always allude to,2.8110409869999997,0.390641809,1,0,about african americans why does he always allude to,3.265588202,3,0,4.036877155,0,and law and order,2.265159941,1,1,0.488678545,0,about african americans why does he always allude to,3.3367402569999998,0,1,7.548876762000001,2,</hashtag>,0.405254923,2,0,6.689173697999999,1,when,0.5381527389999999,1,0,5.204011917
751253517860343809,1313,User1313,<user> but niggas do not understand that tho . they think more gun violence is going to solve the problem .,<user> but niggas do not understand that tho . they think more gun violence is going to solve the problem .,0,0.125,niggas do not understand,3.378959622,0.11738129,0,0.229166667,they think more gun violence is going to solve,2.8107398580000003,0.29908427600000004,0,2,more gun violence is going to solve the problem,2.8327012660000004,2,0,5.661633015,1,violence,0.374181726,1,0,0.884513497,2,<user> but niggas,3.057254737,2,1,6.994812012000001,2,violence is going to solve the problem,3.110899119,2,0,6.542527198999999,1,<user>,0.19005791600000002,1,0,4.84172678
804564981521981440,1314,User1314,teen killed in shooting months after he spoke out against gun violence with <user> <url> via <user>,teen killed in shooting months after he spoke out against gun violence with <user> <url> via <user>,1,0.39583333299999995,teen killed in shooting months after he spoke,3.197353118,0.37823635299999997,1,0.333333333,spoke out against gun violence with <user> <url> via,2.809384187,0.576295495,1,2,spoke out against gun violence with <user> <url> via,2.708101322,1,1,3.93034482,0,after he spoke out against gun violence with <user>,2.7589112819999997,0,1,0.9713683129999999,2,teen,1.854859976,2,0,5.752120495,2,spoke out against gun violence with <user> <url> via,3.7281930269999997,2,0,6.910952091,1,teen,1.723529052,1,0,4.9185843469999995
794235236011806720,1315,User1315,<user> please read : <url> she has a solid plan to try and end gun violence . as a gun owner i trust her .,<user> please read : <url> she has a solid plan to try and end gun violence . as a gun owner i trust her .,1,0.791666667,a solid,2.5587532580000003,0.8594706059999999,1,0.604166667,a solid plan to try and end gun violence,2.809372305,0.6955734490000001,1,3,gun,0.25313691,0,1,5.7808065410000005,1,solid plan to try and,2.7904128139999997,1,1,0.973785281,3,a solid plan to try and end gun violence,3.4972451510000004,3,0,6.135475158999999,3,please,0.541893235,2,0,5.716694355,1,<user>,0.19507986800000002,1,0,5.044443607
791465037504274432,1316,User1316,<user> <user> he honestly can not think . end of sentence . it ' s not reported because it does not fit the gun control agenda .,<user> <user> he honestly can not think . end of sentence . it ' s not reported because it does not fit the gun control agenda .,0,0.291666667,because it does not fit the gun control agenda,2.933712924,0.328204989,0,0.39583333299999995,because it does not fit the gun control agenda,2.809098071,0.301047355,0,2,because it does not fit the gun control agenda,2.323673291,2,0,6.709635258,0,agenda,0.93592554,0,0,1.016786695,2,he,0.426297851,2,0,5.069035053,2,<user> <user>,0.526981947,2,0,7.3716926570000005,1,<user>,0.200017678,1,0,5.243763924
745037011594141696,1317,User1317,<allcaps> breaking </allcaps> : senate blocks gun control measures and accomplishes nothing after orlando shooting <url> via <user>,<allcaps> breaking </allcaps> : senate blocks gun control measures and accomplishes nothing after orlando shooting <url> via <user>,1,0.39583333299999995,blocks,1.714421218,0.460060656,1,0.35416666700000005,measures and accomplishes nothing after orlando shooting <url> via,2.8090009639999995,0.301163465,1,2,measures and accomplishes nothing after orlando shooting <url> via,2.52119756,2,1,4.130117893,0,senate blocks gun control measures and accomplishes,2.408589803,0,1,0.332437307,0,senate,0.477211926,2,0,3.1535496710000004,2,measures and accomplishes nothing after orlando shooting <url> via,3.7411632089999998,2,0,7.000571728,1,<allcaps>,0.312524719,1,0,4.91011095
743208222756999168,1318,User1318,proud of oregon leaders like <user> taking part in today ' s filibuster for action in response to gun violence . <url>,proud of oregon leaders like <user> taking part in today ' s filibuster for action in response to gun violence . <url>,1,0.979166667,taking,0.543574414,0.9985598920000001,1,0.895833333,s filibuster for action in response to gun violence,2.808875062,0.878688693,1,3,taking,1.064634058,0,1,7.259572029,2,s filibuster for action in response to gun violence,2.317260256,2,1,1.06799376,3,filibuster for action in response,3.46941283,3,0,7.741583824,3,proud of,2.580129468,3,0,6.858992577,1,proud,0.6020228360000001,1,0,5.149057388
742802973458321408,1319,User1319,kudos to the <allcaps> ama </allcaps> for shining a light on the gun violence epidemic as a national public health crisis . <url>,kudos to the <allcaps> ama </allcaps> for shining a light on the gun violence epidemic as a national public health crisis . <url>,1,0.854166667,kudos,1.091766647,0.91541189,1,0.791666667,gun violence epidemic as a national public health crisis,2.808328017,0.694358945,1,1,gun violence epidemic as a national public health crisis,2.93954398,1,1,3.116595984,1,gun violence epidemic as a national public health crisis,2.6599326000000003,1,1,0.942973077,2,kudos,1.242121595,2,0,6.451190472,3,national,0.881255523,3,0,5.4735097889999995,0,gun violence epidemic as a national public health crisis,3.0476890660000002,0,0,5.236270428
743319478126022661,1320,User1320,"i should go to sleep but if the senators in the <hashtag> filibuster </hashtag> are continuing to discuss gun control , then i really wanna listen .","i should go to sleep but if the senators in the <hashtag> filibuster </hashtag> are continuing to discuss gun control , then i really wanna listen .",1,0.791666667,wanna,1.1883298709999999,0.6152763960000001,1,0.5625,go to sleep but if the senators in the,2.80714079,0.692978203,1,0,go to sleep but if the senators in the,2.9880952069999998,3,1,4.898806572,2,go to sleep but if the senators in the,2.8074008060000004,2,1,2.052709341,3,continuing,0.96948074,3,0,3.797966003,3,go,1.086239487,3,0,5.4029922489999995,1,i,0.269813407,1,0,4.95333147
745998625088602112,1321,User1321,you help them get their weapons republican congressman <user> sitting in for <hashtag> gun </hashtag> control <url> via <user>,you help them get their weapons republican congressman <user> sitting in for <hashtag> gun </hashtag> control <url> via <user>,1,0.41666666700000005,their weapons republican,2.3769157780000003,0.654723465,1,0.47916666700000005,get their weapons republican congressman <user> sitting in for,2.807114692,0.578786492,1,0,get their weapons republican congressman <user> sitting in for,2.715542296,3,1,2.7078313830000003,2,get their weapons republican congressman <user> sitting in for,2.7436450430000003,2,1,1.223096371,1,congressman <user>,2.6586336459999997,1,0,7.095607758,2,get their weapons republican congressman <user> sitting in for,2.712110146,3,0,4.20510149,1,you,0.543272205,1,0,4.703676701
745794236885327872,1322,User1322,"<user> <user> <user> given that it ' s highly split , it ' s unfair to imply that pro gun advocates have no conscience .","<user> <user> <user> given that it ' s highly split , it ' s unfair to imply that pro gun advocates have no conscience .",0,0.625,to imply that pro gun advocates have no conscience,2.604029359,0.42268815600000004,0,0.520833333,to imply that pro gun advocates have no conscience,2.8056940530000003,0.41606739200000004,0,2,to imply that pro gun advocates have no conscience,3.311268917,2,0,4.360830307,0,to imply that pro gun advocates have no conscience,3.026202866,0,0,0.840006411,0,pro gun,1.883870195,0,0,2.338607311,2,<user> <user> <user> given,2.926174136,2,0,7.32434082,1,<user>,0.202508148,1,0,5.344294548
742017199993327616,1323,User1323,<user> the fact that you are saying strict gun laws help gun violence shows how ignorant you are . how ' s chicago and california doing ?,<user> the fact that you are saying strict gun laws help gun violence shows how ignorant you are . how ' s chicago and california doing ?,0,0.229166667,laws help gun violence shows how ignorant you are,2.54962876,0.107541785,0,0.39583333299999995,laws help gun violence shows how ignorant you are,2.8055358480000003,0.397044271,0,2,laws help gun violence shows how ignorant you are,2.8815362319999998,2,0,6.088889599,1,saying strict gun laws help gun violence shows how,3.020993202,0,0,0.824860752,2,you,0.310254527,2,0,6.3012700079999995,2,s chicago and california doing,3.13436793,2,0,7.196501732000001,1,<user>,0.195174028,1,0,5.048244476
744995928935927808,1324,User1324,"<hashtag> american </hashtag> <hashtag> gun </hashtag> : by d tym proponents of free guns for all lose their grandchildren to irate gun men , america will tighten control on gun !","<hashtag> american </hashtag> <hashtag> gun </hashtag> : by d tym proponents of free guns for all lose their grandchildren to irate gun men , america will tighten control on gun !",1,0.333333333,irate,1.7505716580000001,0.423902929,1,0.520833333,for all lose their grandchildren to irate gun men,2.805207186,0.50727576,1,0,for all lose their grandchildren to irate gun men,3.280257041,3,1,4.9175310130000005,2,guns for all lose their grandchildren to irate gun,2.177347819,0,0,0.045065247,2,irate,1.742582593,2,0,5.516741276,2,for all lose their grandchildren to irate gun men,1.9233571880000002,2,0,6.068306923,1,for all lose their grandchildren to irate gun men,1.91205618,1,0,5.18434906
785580283923791872,1325,User1325,<user> <user> <user> <allcaps> hrc </allcaps> press sec says gun control to be implemented by executive order <url>,<user> <user> <user> <allcaps> hrc </allcaps> press sec says gun control to be implemented by executive order <url>,0,0.625,says gun control to be implemented by executive order,2.537257999,0.472323179,0,0.45833333299999995,says gun control to be implemented by executive order,2.805135784,0.397509545,0,0,says gun control to be implemented by executive order,3.048414535,3,0,6.105432987,1,hrc </allcaps> press sec says gun control,2.9365003539999996,1,0,1.016162515,0,hrc </allcaps> press sec says gun control to be,2.871747361,2,0,1.480148435,2,<user> <user> <allcaps> hrc,2.935943558,2,0,7.391844272999999,1,<user>,0.196911408,1,0,5.118375778
742174071526301698,1326,User1326,"amid calls for gun control , this <hashtag> orlando shooting </hashtag> was the result of gun control . bar was in "" no gun zone . "" identifies soft targets .","amid calls for gun control , this <hashtag> orlando shooting </hashtag> was the result of gun control . bar was in "" no gun zone . "" identifies soft targets .",0,0.3125,orlando shooting </hashtag> was the result of gun control,1.747303255,0.333289832,0,0.39583333299999995,orlando shooting </hashtag> was the result of gun control,2.805041995,0.39761862200000003,0,2,orlando shooting </hashtag> was the result of gun control,2.315352318,2,0,7.1653127670000005,0,amid calls for,2.276594144,1,0,0.77890718,2,amid,1.73850947,2,0,5.037735462,2,amid calls,2.277430897,2,0,7.230424404,1,amid,1.806479704,1,0,5.291519642
743142429566500865,1327,User1327,<user> <hashtag> wheres the bill </hashtag> americans want action on gun control ! <hashtag> prayers for orlando </hashtag>,<user> <hashtag> wheres the bill </hashtag> americans want action on gun control ! <hashtag> prayers for orlando </hashtag>,1,0.583333333,wheres,1.8197915409999998,0.55159682,1,0.541666667,the bill </hashtag> americans want action on gun control,2.804603235,0.598319948,1,3,bill,0.61326902,0,1,4.815867901,2,the bill </hashtag> americans want action on gun control,2.71603643,2,1,0.832603931,3,the bill </hashtag> americans want action on gun control,3.32644919,3,0,5.730953692999999,3,wheres the bill </hashtag> americans want action on,2.5373778209999998,3,0,6.854507923,1,for orlando,1.6440704419999999,1,0,2.200345039
746083973693054976,1328,User1328,"during the <number> hour sit in to force a vote on gun control , <number> people shot . <hashtag> enough is enough </hashtag> <url>","during the <number> hour sit in to force a vote on gun control , <number> people shot . <hashtag> enough is enough </hashtag> <url>",1,0.41666666700000005,during,1.62179317,0.552707374,1,0.520833333,sit in to force a vote on gun control,2.8038901519999997,0.689197719,1,2,sit in to force a vote on gun control,2.382542799,1,1,1.723201513,0,sit in to force a vote on gun control,2.997197815,2,1,2.071548939,2,during,1.588966574,2,0,4.1195511819999995,2,enough </hashtag>,0.622254079,3,0,4.994457722,1,during,1.739650774,1,0,4.991065502
